image,label
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images7.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images70.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images71.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images72.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images73.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images74.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images75.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images76.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images77.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images78.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images79.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images8.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images80.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images81.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images82.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images83.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images84.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images85.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images86.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images87.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images88.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images89.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images9.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images90.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images91.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images92.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images93.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images94.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images95.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images96.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images97.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images98.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\images99.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\IMG_9567.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\man-doing-bridge-pose-yoga-40470851.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\man-doing-bridge-pose-yoga-mat_23-2148234137.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\man-sarvangasana-setu-bandha-bridge-pose-yoga-22306744.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\maxresdefault.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\maxresdefault2.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\maxresdefault3.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\maxresdefault4.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\maxresdefault5.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\maxresdefault6.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\maxresdefault7.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\n-also-be-used-yoga-poses-suitable-mobile-apps-web-apps-print-media-92011795.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\one-leg-bridge-039.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\One-Legged-Bridge-1024x576.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\optimized-cropped-bridge-pose-yoga-story-wellness-sept-2015-300x200.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\out-outline-healthy-lifestyle-vector-illustration-white-background-209724331.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\pngtree-bridge-pose-yoga-strecth-png-image_3303752.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\pose-of-the-week-bridge-pose-setu-bandha-sarvangasana-ekhart-yoga.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\sddefault.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\setu-bandha-sarvangasana-with-block.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\setubandha_sarvangasana_yoga.png,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\silhouette-girl-in-the-yoga-bridge-pose-vector-3683581.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\stock-vector-yoga-illustration-half-bridge-pose-yoga-exercise-vector-289120148.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\Tamara_wheel_pose.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\tias-little-bridge-pose_800x450.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\TwoBridges.png,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\ular-woman-yoga-position-bridge-pose-exercise-muscular-system-body-140987579.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\Wheel-pose-Urdhva-Danurasana-Esther-Ekhart-yoga.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\women-silhouette-bridge-yoga-pose-setu-bandha-vector-14132938.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\YJ_Bridge-Pose_Andrew-Clark_2400x1350.png,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\Yoga-One-Legged-Bridge-Pose-234-350_grande.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\yoga-pose-woman-bridge-exercise-113732081.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\yogabyd-poses-bridge-pose-a.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\yogabyd-poses-bridge-pose.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\Yoga_BridgePose_01_300x350_405c42cd-5076-486d-b72f-74b87d07496a_grande.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Bridge-Pose\yp_293_01366_bjk.jpg,Bridge-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\013011-Child-Pose---Yoga-Exercise-Activity-Relaxation-KS12.png,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\01_a073c390-b1c0-4f59-a16f-b6d2fa89005f.png,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\16a78f6e243fbf47960b3e5a01bcdc1c.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\2-childs-pose-balasana.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\390377-grt-Childs-Pose-1296x728-header_body.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\4143473057707883372_IMG_8546-2-1200x800.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\5-Health-Benefits-Of-Childs-Pose.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\53fc2df679e4c2de8452e1224a758ae7.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\7-Variations-for-a-More-Comfortable-Childs-Pose.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\86102931-9255-4903-bfe0-66ca3b6f1ed5-300x263.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\a-variation-of-childs-pose-fe4a7ea3e3d8ce9dae0c3e4b2ff7751c.JPG.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\All-about-Childs-Pose.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\AOh-ky1xuGSuo1cFBPOmcqkrelO7CtXbSsHfwZPiu8CQbAs64-c-mo.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\article-migration-image-1920x1080_Childspose.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\Balasana-Child-Pose.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\balasana_fotolia_70924406_subscription_xxl_1500x1000.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\blog-childsPose_600x.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\child-pose-variations-Ekhart-Yoga.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\child-pose-yoga-workout-healthy-lifestyle-vector-36113884.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\child-pose.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\Child-Pose2.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\child1.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\childs-1.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\Childs-pose-Balasana-Ekhart-Yoga.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\Childs-Pose-Balasana.png,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\childs-pose-cushion.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\childs-pose-guy.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\childs-pose-kids-yoga-stories-300.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\Childs-Pose-min.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\childs-pose-modification-using-yoga-block-yogigo.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\childs-pose-modifications-plus-size-yoga.png,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\Childs-Pose-profile.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\Childs-Pose-Side.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\childs-pose-variations-yogigo-yoga-journal.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\childs-pose-Yoga52-Marie-Grujicic-Delage1.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\childs-pose.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\Childs-Pose_Andrew-Clark_1.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\childs-yoga-pose.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\childs20pose.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\Child_9666.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\Child_9671.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\Child_9672.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\child_pose_extended.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\child_pose_flow__balasana_vinyasa_yoga.png,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\child_traditional.png,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\Class_Childs_Pose.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\dae688d2b09b2c7185458e370ccc26f9.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\depositphotos_220226404-stock-photo-woman-doing-childs-pose-at.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\es-view-virtual-woman-yoga-child-pose-angles-view-white-background-167799547.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\exercise-fitness-sport-sports-stretch-working-out-yoga.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\extended-childs-pose-1.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\extended_child.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\Fitness-man-doing-childs-pose-yoga.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\getty2F71a860c984254c649ea7a2592b5e82c4.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\GettyImages-woman-childs-pose-Mapodile.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\girl_childs_pose.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\guide-to-childs-pose.jpeg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\happy-baby-pose-732x549-thumbnail-732x549.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\image-asset.jpeg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\image.jpeg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\image10.jpeg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\image11.jpeg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\image12.jpeg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\image13.jpeg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\image14.jpeg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\image15.jpeg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\image16.jpeg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\image17.jpeg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\image18.jpeg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\image19.jpeg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\image2.jpeg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\image20.jpeg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\image21.jpeg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\image22.jpeg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\image23.jpeg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\image24.jpeg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\image25.jpeg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\image26.jpeg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\image27.jpeg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\image28.jpeg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\image29.jpeg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\image3.jpeg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\image30.jpeg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\image31.jpeg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\image5.jpeg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\image6.jpeg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\image7.jpeg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\image8.jpeg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\image9.jpeg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\images.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\images10.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\images100.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\images102.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\images103.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\images104.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\images105.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\images106.jpg,Child-Pose
C:\Users\Manveen\PycharmProjects\AsanaBot\yoga-pose-classification-dataset\Child-Pose\images107.jpg,Child-Pose
